"variable","Chamaecrista_anceps","Chamaecrista_aristata","Chamaecrista_arrojadoana","Chamaecrista_basifolia","Chamaecrista_blanchetii","Chamaecrista_brachystachya","Chamaecrista_burchelli","Chamaecrista_calycioides","Chamaecrista_cardiostegia","Chamaecrista_choriophylla","Chamaecrista_cinerascens","Chamaecrista_confertiformis","Chamaecrista_debilis","Chamaecrista_decora","Chamaecrista_depauperata","Chamaecrista_desvauxii_var_brevipes","Chamaecrista_desvauxii_var_desvauxii","Chamaecrista_desvauxii_var_langsdorffii","Chamaecrista_desvauxii_var_latistipula","Chamaecrista_desvauxii_var_mollissima","Chamaecrista_diphylla","Chamaecrista_distichoclada","Chamaecrista_flexuosa_var_flexuosa","Chamaecrista_kunthiana","Chamaecrista_lagotois","Chamaecrista_latifolia","Chamaecrista_mucronata","Chamaecrista_nictitans_subsp_brachypoda","Chamaecrista_olesiphylla","Chamaecrista_pascuorum","Chamaecrista_pilosa_var_luxurians","Chamaecrista_potentilla","Chamaecrista_ramosa_var_erythrocalyx","Chamaecrista_repens_var_multijuga","Chamaecrista_roraimae","Chamaecrista_rossicorum","Chamaecrista_rotundata_var_interstes","Chamaecrista_rotundata_var_rotundata","Chamaecrista_rotundifolia_var_grandiflora","Chamaecrista_serpens","Chamaecrista_simplifacta","Chamaecrista_supplex","Chamaecrista_swainsonii","Chamaecrista_tragacanthoides_var_rasa","Chamaecrista_tragacanthoides_var_tragacanthoides","Chamaecrista_ulmea","Chamaecrista_venulosa"
0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43,6.99939793564774e-06,2.38294465245159e-10,0.00239453796156433,0.000120930615805125,1.48005897760655e-05,3.88687276269453e-07,0.000118578881583438,2.51873447312894e-05,3.79659870251036e-07,0.000131399822513985,3.80075930182055e-06,0.00037691692482324,6.18015815645241e-06,5.92705632122849e-06,9.16955996435162e-05,0.000370191334845926,8.75314142828177e-06,4.51327233622468e-05,3.0656627183534e-05,1.66720598101881e-05,0.00249346168336598,0.000587362023543523,0.000228891005589855,0.000117561282161671,0.0229870697719451,0.000227001373152815,0.00155498649145747,8.00497656355942e-06,5.03212597657058e-05,4.16443343890241e-06,3.88792512728388e-05,0.000226763943754103,9.07698590674761e-06,2.50434991880191e-05,1.40241072259945e-05,0.000221154587173823,8.9914655978327e-09,6.48849757141622e-05,0.000136669581755886,9.84132739415752e-06,0.00116171615814402,0.000209723332227942,2.13911161031763e-07,2.6375958970939e-07,1.77887084105975e-05,9.11837252487458e-22,1.33238583365898e-05
0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,3.48693301252776e-06,5.34893424166213e-12,0.000745383332764538,6.91543139679571e-05,7.76156354739114e-06,9.47528363266121e-08,3.9637864624994e-05,8.62280286235543e-06,1.21528270257737e-08,0.000133080330796922,5.75099964467277e-07,0.000215612549443458,1.09931941891671e-05,2.07447859528432e-06,2.26305658305253e-05,0.000160336203483694,3.02574130355973e-06,1.23458726172913e-05,1.10888480763958e-05,6.91741145246496e-06,0.00176004576489429,0.000521945822904476,9.4183315834693e-05,4.91711063346801e-05,0.0196225117334127,0.000225505145357819,0.000963531178630349,1.27714658662969e-06,7.55580886778412e-05,1.39488582460654e-06,1.32018619651041e-05,0.000399959608580582,6.58393550568776e-06,1.07978648069189e-05,5.22512522398852e-06,0.000447096893833142,2.739158560714e-09,7.62250678947333e-05,7.11628021903576e-05,3.5652041256808e-06,0.000972916685196348,0.000119462236843155,6.13420821187615e-08,1.00656679623943e-07,4.26986748726935e-06,3.18381213869889e-23,2.52524593937611e-06
0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,1.12358338544746e-07,4.57263506316078e-13,0.000532878781935554,4.17380214162718e-05,5.03803516097736e-06,2.75511782948994e-08,2.19639585141214e-05,2.66430606157016e-06,2.99578082026727e-10,8.85687761697338e-05,9.84099234074279e-08,0.000133195287442025,1.19626440856728e-05,1.58791036029565e-06,1.40983316236207e-05,6.93814758390538e-05,1.26159551751024e-06,3.01557437871961e-06,4.07907791018382e-06,2.95562851014247e-06,0.00116601073385838,0.000228861712363101,3.7626082636208e-05,1.96639193988949e-05,0.0145298551214817,9.68789873567239e-06,0.000857908219927249,1.87506170148072e-07,9.53375074604707e-05,5.15156558572474e-07,4.05303990511247e-06,0.000774607347266397,6.03723204597879e-06,4.86394251279327e-06,2.13283230005845e-06,0.000384754024981743,2.45965161382013e-09,3.78896192854958e-05,4.12646067640107e-05,1.3052852910724e-06,0.00232646941873157,6.25177386976378e-05,1.6347982511635e-08,3.95885010498826e-08,3.52849900600087e-06,1.76201235304004e-25,1.28365433155215e-06
0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,1.25781851845088e-07,3.27943151058146e-16,0.00070894496071293,2.30726719317063e-05,1.58627549757493e-06,9.21701469229877e-09,1.05921864586217e-05,7.85092607108955e-07,3.48867096462561e-12,7.15944491628454e-05,7.91445868644713e-07,5.44681000627751e-05,9.96092539959014e-07,4.18849412895831e-07,1.14748078052057e-05,2.79240721858582e-05,4.03906696685744e-07,6.07138177682026e-07,1.33617268130702e-06,1.19114242193651e-06,0.000811604132705013,0.00022228396899366,1.28070621807663e-05,7.87583775332505e-06,0.0109017373555601,0.000195918437592226,0.000548976903294558,2.11610666904672e-08,2.33879710468062e-05,1.65092347110434e-07,1.17705702915551e-06,0.0004196018737131,2.93606786969933e-06,1.870296255126e-06,8.11489633571086e-07,0.000319026799407834,2.18888693162365e-10,2.9537740358475e-06,1.9828402465915e-05,4.65847923761849e-07,0.000310212683725167,3.17544959369187e-05,4.20971571892384e-09,1.32935647541497e-08,4.37835453822532e-07,1.91638770641131e-28,1.57648664687344e-06
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.62,7.51275140847215e-09,5.42375991715682e-19,0.000132677941954538,1.25412964151431e-05,6.71157187165931e-07,1.52442763003584e-09,4.90456114626965e-06,2.06506993549017e-07,2.85871201248601e-14,5.05765261796752e-05,1.68227600644157e-08,1.14100182663499e-05,2.0382559550623e-07,1.6220273304129e-07,2.56612463293648e-06,1.02976598984186e-05,1.64170084670122e-07,9.45450906917115e-08,3.98210304921304e-07,4.75785769331701e-07,0.000528673061771753,0.00010765811675633,4.08675274274487e-06,2.57084958977867e-06,0.00741862317544185,6.01936352852898e-08,0.000453557614063437,1.97063923374727e-09,9.87826904462563e-06,5.60612916805752e-08,3.1871849991712e-07,0.000408545422936154,7.49902320908743e-07,7.76872538068934e-07,2.73871267509498e-07,6.07272567019258e-07,3.27666926043167e-11,9.64776837645021e-08,1.04251877785977e-05,1.62558585631743e-07,8.0156033169048e-05,1.76710924551809e-05,9.869411241472e-10,1.30408890740658e-09,6.48100443904376e-11,5.51682575337235e-31,2.19282294759826e-07
0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67,1.29733078275067e-08,4.65479986885124e-21,0.00013522701914328,7.83848429065962e-06,3.19254964926384e-07,8.8764841823032e-10,4.91993670823535e-06,5.37087773901668e-08,2.32433660042027e-16,6.92778472983293e-05,1.33943314074883e-08,1.90927490695969e-05,6.3210837732893e-08,9.51294730189728e-08,1.29317108567719e-06,3.73561217625079e-06,5.85160345657325e-08,1.5025131990124e-08,1.268982295955e-07,2.10184515620264e-07,0.000361970323058189,5.91423905183916e-05,1.26982800913556e-06,1.09857708689117e-06,0.00664252614661308,3.0506793101612e-07,0.0011070289335797,1.67369988065775e-10,1.44722090156364e-05,2.16558598990021e-08,8.72985758328591e-08,0.000837071102264786,6.31750405564834e-07,3.81981303292272e-07,1.22674531194836e-07,1.11648624057918e-05,1.28880590490025e-11,1.09230794974947e-07,6.29339383192178e-06,6.39328354662114e-08,0.000632216555072319,9.69890694222623e-06,2.67425482877152e-10,1.06828802867573e-09,7.75695781460243e-08,2.49816924341358e-33,1.20710962522555e-07
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71,4.69889032376232e-09,8.69525630823379e-24,6.62038077299121e-05,5.59564267968421e-06,1.68520209701002e-07,9.53524478780773e-11,2.87261638842982e-06,1.28504476267801e-08,6.64334932866123e-19,5.84796360935912e-05,7.21251084135615e-09,1.1444649583023e-06,5.38395869483673e-09,3.85307825775556e-08,1.24486275770249e-06,1.40240230141364e-06,2.50636795457917e-08,2.29195849322184e-09,4.15922733133117e-08,9.09490754143325e-08,0.000251053378081655,2.84638212013234e-05,4.0578429964718e-07,4.21087158091922e-07,0.00517295075705192,1.24523702827e-07,0.000369254469071203,1.37123186884019e-11,1.18009396552851e-05,6.66197812455928e-09,2.0243008469247e-08,0.0010158273019093,3.39639582089997e-07,1.46143493067707e-07,3.68244828344952e-08,3.23208422858183e-07,4.2525570773419e-12,7.59026166042348e-09,3.21075792971994e-06,2.20500628480144e-08,2.16972470665737e-08,4.47619328897445e-06,1.17851458213172e-10,3.06850567940757e-10,2.64184085542412e-11,3.35877620742337e-35,5.31079227301333e-08
0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,4.10880550603986e-09,4.97071317790736e-27,0.000234143355361654,3.27545977561457e-06,8.01641798331723e-08,4.31344200040782e-11,1.9439906664898e-06,3.0039597470737e-09,1.43756364442206e-21,5.4374840782189e-05,9.18052556317569e-09,4.90138835663485e-07,9.50452445912829e-09,1.82383761905185e-08,1.1699549480549e-06,4.39988361769493e-07,1.19350332320527e-08,2.73275690994485e-10,1.05993652388976e-08,3.95421822259093e-08,0.000166854686012584,1.39409436862243e-06,1.09713384398739e-07,1.45267360933764e-07,0.00382456741898757,1.85336887658931e-06,1.27815065414639e-05,8.11519061186889e-13,2.72722669022239e-05,2.40475651392385e-09,4.54777410214922e-09,0.00254537920895054,2.62576746123076e-07,6.61233814028692e-08,1.51990434950704e-08,4.59885887959584e-07,1.76414112462347e-12,2.91538353606281e-09,1.60470234327535e-06,7.99725606828836e-09,0.000154995904528786,2.57489915580041e-06,2.4994895433507e-11,5.5106571254742e-11,1.60550575333963e-13,2.32735313955812e-38,6.2688390541222e-08
0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81,3.83854868553415e-09,1.21619844014296e-27,5.53421985389658e-05,2.03846345987946e-06,3.79071128634085e-08,1.67557699492361e-11,8.86471956402482e-07,9.25070025268051e-10,2.326340277471e-24,4.14232432905129e-05,5.16462467972071e-09,2.57674530432689e-07,3.82854025491435e-09,9.13937445818586e-09,2.35568146316185e-07,1.46608220518302e-07,5.19662721663855e-09,2.95453437154692e-11,3.0928993114582e-09,1.88373786440133e-08,0.000146832948052342,5.92932762670324e-08,3.21795674310984e-08,5.01585164890629e-08,0.00282328622794028,9.72907320803068e-07,5.87201183807674e-05,4.4159075188928e-14,2.29290625019694e-05,1.07623057741386e-09,1.29213355211056e-09,0.00287900800100659,1.77678639737779e-07,4.14178664948671e-08,7.6012756965574e-09,4.28872829735311e-07,5.9458523913368e-13,9.68886332936234e-10,1.03679963210809e-06,3.583249309934e-09,6.60370984099526e-10,1.71466798741886e-06,1.1961086203547e-11,2.73395960068628e-11,3.61804345020094e-17,1.97468395919996e-39,2.08079768391499e-08
0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
